,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
139,0.2439202,0.19986153,0.20870471,0.17884928,0.8892579,0.8330107,0.93803877,0.9336748
140,0.19068646,0.27789688,0.20011985,0.31914532,1.0515523,1.0538952,1.0924482,1.1913055
141,0.32693648,0.30738664,0.23887134,0.33719856,0.93773836,0.9387404,0.85012025,0.9647972
142,0.33040988,0.26413178,0.22890091,0.26174378,0.95466334,0.922033,1.017564,0.9458901
143,0.1281783,0.17225516,0.10319936,0.20149958,0.7984039,0.77382326,0.7806332,0.81518203
144,0.28605855,0.0777511,0.2764011,0.20898719,1.126838,1.4319268,1.1319153,1.2513218
145,0.40493488,0.35010076,0.36216784,0.38329852,1.3524771,1.1448728,1.2262083,1.2278265
146,0.22943425,0.21553063,0.28735316,0.3138107,0.8308455,0.8315859,0.7758186,0.85322064
147,0.26965356,0.23428822,0.18913126,0.23767686,1.1775349,1.2252666,1.2781284,1.2899516
148,0.19403434,0.26985753,0.24982691,0.27506673,0.9229743,0.8168851,0.9410403,0.9424727
149,0.2677343,0.3283698,0.3184852,0.28436422,1.0752631,1.0291915,1.0068119,1.0926815
150,0.21198565,0.2399435,0.17851281,0.19935793,1.1784443,1.0051248,0.9845715,1.1083888
151,0.20947981,0.24210167,0.28329682,0.24227667,0.87943316,0.83352566,1.0698026,0.9039549
152,0.2612853,0.17256427,0.17158163,0.27205712,1.0580703,0.939649,1.0069996,1.0823462
153,0.34311938,0.34525788,0.22363651,0.3881479,1.0733862,0.99696976,1.0385102,1.040349
154,0.39395356,0.34806,0.25575125,0.27535975,1.2807145,1.2782768,1.1040782,1.2385728
155,0.21323162,0.2415731,0.2853977,0.25192684,0.9887179,1.0703877,0.980438,1.0692041
156,0.17432177,0.13719642,0.13498247,0.16207844,1.0429819,1.0535085,1.0432411,1.1438653
157,0.22390199,0.2156012,0.20419717,0.26009333,0.97723866,1.0405265,1.0865828,1.1137929
158,0.19464242,0.21449196,0.2939399,0.16582865,1.0637131,0.97681963,0.99513465,0.9669051
159,0.25946522,0.32485318,0.24890685,0.30492675,1.0003238,0.94639933,1.0427153,1.1136495
160,0.30898905,0.37508205,0.32561696,0.28509432,1.2220434,1.166054,1.1696005,1.3776934
161,0.29490733,0.33104625,0.2820033,0.25147247,0.9935119,0.94484365,0.9886603,1.043039
162,0.40754437,0.41958714,0.36951375,0.37344313,1.0363016,1.0627971,1.396658,0.9920141
163,0.26615524,0.25074983,0.23874569,0.29875898,0.9764657,0.90410024,0.8411154,0.82729214
164,0.08514202,0.08372021,0.080593586,0.076673865,0.79305255,0.83560145,0.7723322,0.8411241
165,0.34981656,0.33188415,0.33307528,0.29076982,0.79017574,0.81371653,0.8409036,0.88445085
166,0.51256585,0.39318132,0.4865734,0.4039827,1.0316681,1.0562682,1.0207834,1.0444055
167,0.25894892,0.28390777,0.21357071,0.27237856,0.88715494,0.95369565,0.970107,0.9777461
168,0.18594909,0.219105,0.19440317,0.1584003,0.9244486,0.8422933,0.78737605,0.8567236
169,0.44234133,0.3839,0.36788982,0.45459825,1.104153,1.0878391,1.2269944,1.2279795
170,0.39356756,0.4748227,0.4255088,0.4379142,1.0528442,1.0511411,1.0465555,1.0771791
171,0.26460123,0.20218861,0.2416892,0.25797987,1.0397762,0.9583609,0.94766134,1.0606184
172,0.23167896,0.3040278,0.17370677,0.2554462,1.0753586,1.0751866,1.0328715,1.0316167
173,0.4810133,0.3314805,0.2972827,0.21832943,1.3061389,1.2305351,1.1766312,1.1672878
174,0.32430154,0.3723812,0.31135234,0.3980214,1.3294505,1.1998184,1.0910147,1.1592386
175,0.2888925,0.2129699,0.19720984,0.18517697,0.9084924,0.92571825,0.86001825,0.86834157
176,0.34749377,0.32456517,0.2821033,0.3607269,0.99096596,0.8828349,1.0186459,1.056185
177,0.22851384,0.22762835,0.19222474,0.27123773,1.0326216,1.0317446,1.1250225,1.1379254
178,0.3302343,0.4294387,0.3295387,0.40393555,1.0234932,0.9968477,1.0095422,1.0041391
179,0.41499925,0.31688845,0.22990662,0.2832752,1.1936824,1.1009411,1.1146932,1.0596052
180,0.21394563,0.29206347,0.25513625,0.257473,1.0874484,0.9065179,0.94384634,0.93308866
181,0.34483695,0.24165833,0.23451877,0.27254617,0.97408926,1.0653908,1.1018761,0.9635511
182,0.21485722,0.2165786,0.27509928,0.18629485,0.9647712,0.9828865,1.0016398,1.0620121
183,0.23432612,0.20767355,0.23266852,0.29246384,1.0125045,1.0641593,1.0230454,0.92754704
184,0.18386197,0.24880493,0.32089055,0.21034706,0.8479331,0.9364584,0.8502303,0.8861749
185,0.23436809,0.18578339,0.16501904,0.17139459,0.79119515,0.76199967,0.7669646,0.9557598
186,0.29929805,0.2801113,0.22210097,0.1784836,0.9220881,0.9872971,0.9071404,1.1322628
187,0.29238677,0.15645015,0.27959454,0.17447293,1.0010927,0.9035905,1.0089289,1.0588379
188,0.15920353,0.16150415,0.21567667,0.24237359,1.0278698,0.8588292,0.9680335,0.98006344
189,0.26420927,0.25509644,0.297199,0.20538902,0.7866339,0.83514804,0.7931149,0.8162936
190,0.40243065,0.2796167,0.3211332,0.37166,0.9999377,0.7883059,0.83488256,0.9779699
191,0.1914599,0.17911315,0.13150227,0.32353675,0.75386465,0.7300694,0.81641275,0.7874972
192,0.3826667,0.28855646,0.17002818,0.23451571,1.0993712,1.0361325,1.0523394,1.2722938
193,0.40826994,0.23322445,0.31687278,0.3072174,0.90538937,1.0978862,1.009712,1.1190085
194,0.16481829,0.1256715,0.19221073,0.13129115,0.89244676,0.8672319,0.84666264,0.9402573
195,0.2995305,0.26737785,0.25775203,0.13091442,0.8535958,0.9103394,0.8182371,1.0113809
196,0.22035062,0.21596688,0.25562304,0.22076619,0.9347571,0.9427245,0.9574635,1.0137457
197,0.26827776,0.26657635,0.36314023,0.27012157,1.0239775,0.89374995,0.92423815,1.0522722
198,0.2620707,0.31567693,0.25122163,0.24581073,1.0766878,1.0588875,1.0436296,1.1034163
199,0.27788472,0.20468134,0.15461916,0.21682811,0.897864,0.955853,0.8228112,0.9423298
200,0.22873902,0.23940301,0.1659745,0.24859226,0.6860191,0.67349166,0.75889915,0.74389195
201,0.26434517,0.25284475,0.19772911,0.37786573,0.80812573,0.8516998,0.8980366,0.8843896
202,0.15221655,0.19455695,0.13678598,0.17343926,0.7776207,0.7348287,0.7815062,0.84942347
203,0.19620585,0.21085775,0.15224576,0.19749431,1.1119895,1.1003407,1.0855932,1.2077965
204,0.12801728,0.21647581,0.17773019,0.19648676,1.0766519,0.98404765,1.0420662,1.1128645
205,0.2019825,0.21478868,0.25193453,0.21279517,0.76510775,0.7291145,0.8368531,0.81862414
206,0.20534217,0.20330632,0.2311557,0.15605444,0.8098219,0.7794739,0.8682141,0.867552
207,0.17616165,0.14999413,0.20190418,0.16876537,0.7583396,0.7695099,0.7327232,0.8060994
208,0.3450508,0.28985763,0.38619554,0.28568888,0.86562574,0.8298446,0.92758256,1.1517155
209,0.28707194,0.2619629,0.27555358,0.23978353,0.8417885,0.7628647,0.7864638,0.84943706
210,0.34031856,0.3113141,0.24738598,0.34536952,0.8865286,0.8576303,0.86099553,0.91399753
211,0.300519,0.29392558,0.23853564,0.26904556,0.8645419,0.8575335,0.8490337,0.9948436
212,0.3257793,0.27304384,0.34620914,0.33780634,1.2508595,1.1698884,1.2240363,1.2678266
