,tac0,tac1,tac2,tac3,sigma0,sigma1,sigma2,sigma3
254,-2.0094776,-1.7682962,-1.392674,-1.4497857,1.0507231,1.1258788,1.114886,1.0836493
255,-1.6777642,-1.4496821,-1.1052427,-1.0542799,1.0716211,0.9832413,1.0524226,0.9867877
256,-1.6441725,-1.407816,-1.3324637,-1.1302478,1.0649481,1.3971485,1.0444994,1.0276605
257,-1.4086193,-1.2492598,-1.047589,-0.91430455,0.80878854,0.78515464,0.78421336,0.86850196
258,-1.990734,-1.6591121,-1.4630215,-1.337046,1.6905814,1.7244877,1.598201,1.6891246
259,-2.0558476,-1.8274546,-1.6727866,-1.3303857,1.1363231,0.9604422,1.150458,0.9629642
260,-1.9872959,-1.7659533,-1.5981956,-1.4172477,1.166765,1.1174461,1.0458117,1.0451136
261,-2.1118214,-1.723158,-1.4828726,-1.188767,1.1816019,1.2242471,1.1809181,1.3050162
262,-2.8649542,-2.7449932,-2.4698393,-2.2643063,1.0800172,0.99697304,0.9604514,1.0201771
263,-1.9647161,-1.8036392,-1.4814646,-1.4945027,1.2154931,1.2947423,1.3530446,1.2075884
264,-1.673441,-1.4936858,-1.2765354,-1.2327359,1.0973176,1.0872719,1.0592034,1.1018633
265,-2.7162452,-2.5480576,-2.362294,-2.2829428,1.171536,1.2240663,1.2153589,1.2008929
266,-2.2826478,-2.1393323,-1.943639,-1.8365349,1.2297338,1.0890955,1.1768613,1.1285954
267,-2.1379206,-1.7491997,-1.7164313,-1.3614633,1.1873444,1.19894,1.0878943,1.1950918
268,-2.1186543,-1.8215582,-1.603785,-1.4934438,1.1558379,1.1146026,1.053346,1.1306719
269,-1.7192758,-1.4545554,-1.2063906,-1.0847148,1.0325439,1.0690303,1.0866888,1.0739679
270,-2.3918436,-2.1707535,-2.0525575,-1.9272288,1.1035625,1.1369448,1.0896513,1.1278057
271,-1.8263563,-1.6424879,-1.2676138,-1.25748,1.4063575,1.1870195,1.3392425,1.2785288
272,-2.1909893,-2.0015695,-1.8194045,-1.5722713,0.9747598,1.0064409,0.9203232,0.9538094
273,-2.5035229,-2.3457005,-2.1672037,-1.9028487,0.9294661,0.89220554,0.85613334,0.9359636
274,-2.1178916,-2.0404627,-2.0435467,-1.9253985,1.3198134,1.4041368,1.2048165,1.3783901
275,-2.9635713,-2.6723309,-2.5026808,-2.1781783,0.92404777,0.96641546,0.95248634,0.963759
276,-2.6956809,-2.442196,-2.1937084,-2.0072234,0.91497827,0.9663628,1.02678,0.97253853
277,-2.884409,-2.5692008,-2.2450392,-2.1448152,1.1341673,1.0931083,1.1070899,1.0418825
278,-3.1714563,-3.065307,-2.7762134,-2.740518,1.0913328,1.1183003,1.1177125,1.1043655
279,-1.9564359,-1.7107695,-1.5995138,-1.4854183,0.9734571,0.87177795,0.8656755,0.9164018
280,-2.1254451,-1.8909916,-1.5413616,-1.3857981,0.840105,0.7991315,0.8587701,0.92691636
281,-2.8951395,-2.6359794,-2.2882295,-2.0648177,0.9494739,0.85059184,0.96363497,0.87382406
282,-2.8051348,-2.5756671,-2.361686,-2.1726525,0.82228297,0.75042313,0.80371606,0.92966217
283,-2.2711418,-2.0316746,-1.9250041,-1.565657,0.83029616,1.1869384,0.80240816,1.0427988
284,-2.5716937,-2.0922992,-2.0816987,-1.990694,0.89051366,1.061838,0.88547814,1.2757977
285,-2.249391,-2.0236192,-1.7145274,-1.6280477,1.0939597,0.7977023,0.9259793,0.9836902
286,-2.8889678,-2.5960276,-2.4331775,-1.996381,0.91344887,1.2696084,0.8780783,1.4407139
287,-2.3680708,-2.0159342,-1.7285786,-1.7300719,0.8425866,1.1859995,0.88572884,0.7972239
288,-1.439343,-1.1110016,-0.8838422,-0.69173497,0.8322105,0.7525379,0.81222737,0.7852966
289,-1.5460277,-1.4687076,-1.1907057,-1.0003316,1.276435,0.61047727,0.643607,0.6606234
290,-1.7124864,-1.3769817,-1.2324101,-0.9361477,1.1585655,1.2850136,0.89761823,0.9814723
291,-2.2060468,-1.9701973,-1.7018206,-1.4887023,0.85358757,0.6764491,0.73140574,0.86782277
292,-2.3315742,-1.8704964,-1.8050841,-1.506394,0.94140935,0.82826835,0.7591548,0.7524974
293,-2.0362258,-1.7285081,-1.5682464,-1.3113956,0.70319253,0.6948213,0.8070458,0.7672973
294,-1.0497375,-0.569913,-0.45839468,-0.2163111,1.0139332,0.9378987,0.93805736,0.97164714
295,-1.2762848,-0.82143015,-0.7151881,-0.5008044,1.020829,0.85985535,0.8155431,0.86245155
296,-1.7154964,-1.4278338,-1.2364244,-0.94834477,0.82543075,0.8125633,0.7156046,0.82226133
297,-2.1297336,-1.827607,-1.526701,-1.3643085,0.61701405,0.5944337,0.64133835,0.7139194
298,-1.4081141,-1.0836,-0.8500741,-0.8071988,0.8087731,0.867782,0.79418445,0.81248814
299,-1.77175,-1.5194198,-1.1925523,-0.9415793,0.7941577,0.6607617,0.80671465,0.7706333
300,-2.1337054,-1.8176477,-1.637971,-1.4251662,0.69004536,0.7010678,0.8465674,0.69909763
301,-1.5807135,-1.4167894,-1.2226527,-1.038269,0.74778336,0.652823,0.6876653,0.8050217
302,-1.7011796,-1.4861737,-1.2336555,-1.1020621,0.93718815,0.76301837,0.805097,0.8387178
303,-1.8271022,-1.5670409,-1.2687838,-1.0019177,0.7169843,0.6914848,0.6546545,0.71057385
304,-1.1928744,-0.87336487,-0.45613927,-0.47840896,1.3967665,1.039469,1.5228738,1.15424
305,-1.6546105,-1.3967264,-1.1510389,-0.89428747,0.7114001,0.6677357,1.0095935,0.73761475
306,-2.017835,-1.712156,-1.438441,-1.1997991,0.901926,0.7555859,0.8063012,0.8980081
307,-1.6234944,-1.2751014,-1.1649595,-0.8133475,0.98609334,0.9761,1.0357906,0.97905475
308,-1.2665328,-1.0331059,-0.78017396,-0.5955302,0.949558,0.90517473,0.8627583,1.0426502
309,-1.7036486,-1.4366269,-1.3027973,-1.1029564,0.834569,0.79915994,0.8099331,0.80040795
310,-1.326023,-0.978231,-0.79284096,-0.53402746,0.9023986,1.0543779,0.90668243,0.9685776
311,-1.817774,-1.5876563,-1.4400916,-1.123549,0.8851077,0.9153946,0.90261865,1.781173
312,-1.4837774,-1.3233833,-0.9862219,-0.86177164,1.0216634,0.92730236,1.1317946,0.8653234
313,-0.70758414,-0.4613601,-0.2939408,-0.06979501,1.1580871,1.0515184,1.2660086,1.0631312
314,-1.6550841,-1.3881062,-1.2177879,-1.0068705,0.93282765,1.1786804,0.96253777,0.95769364
315,-1.2569807,-1.073654,-0.9317536,-0.61998594,0.89638096,1.1842402,0.9524017,1.6540967
316,-1.3847609,-1.1648465,-0.8831018,-0.89388776,0.90257394,1.1320813,0.94237894,0.99949807
317,-1.8137094,-1.4771112,-1.2493318,-1.074141,0.84691375,0.8783127,0.90334415,0.8739263
318,-1.7057164,-1.5679272,-1.453992,-1.2689784,1.699803,0.91201425,0.9750036,1.040892
319,-1.1733885,-0.73672515,-0.50690866,-0.453617,1.0576066,1.335584,1.0360575,0.97192353
320,-1.6503125,-1.4116622,-1.1096953,-0.95492774,1.3794101,0.857561,0.94918305,0.9600645
321,-1.7142246,-1.4175099,-1.2401888,-1.0367426,0.842967,0.8340076,0.849597,0.91580164
322,-1.7205058,-1.6358069,-1.3492416,-1.3686917,1.2808362,1.2682458,1.2073865,1.150928
323,-2.3539002,-1.9652067,-1.8104315,-1.5601193,0.8111398,0.8191817,0.7499766,0.95852274
324,-1.8088249,-1.4648985,-1.3354537,-1.1919708,1.0770084,1.0714228,1.1327868,0.9330542
325,-1.6438931,-1.4165882,-1.212557,-0.9743646,0.86482185,0.7335317,0.8909785,1.1644925
326,-2.1912496,-1.8612665,-1.4939905,-1.2785413,0.93891656,0.92059773,0.9643091,1.0528768
327,-2.1615405,-1.967735,-1.7195158,-1.6436712,1.0511911,1.0906478,1.0205003,1.0382217
328,-1.5136878,-1.291315,-0.9539099,-0.88905704,0.9951626,1.0219332,1.1769502,0.92645717
329,-1.8370128,-1.5746518,-1.3845106,-1.282034,0.8480951,0.8549206,0.84565765,0.8984303
330,-1.4220695,-1.0668465,-0.7922613,-0.7230562,1.1145965,1.299564,1.1940315,1.305055
331,-1.8671892,-1.3921523,-1.3531812,-1.1272278,0.90999174,1.1094745,0.9325639,1.0738134
332,-2.1126387,-1.8033645,-1.6708618,-1.4045132,1.056121,1.2285835,1.0634024,1.031471
333,-1.7248644,-1.5453423,-1.3038324,-1.1299053,1.0248066,0.9782745,1.016209,1.2250619
334,-1.8787719,-1.6347687,-1.528882,-1.2845247,0.83568436,0.8975625,0.7704791,1.1077499
335,-1.9590573,-1.7563173,-1.3729446,-1.2699813,0.9527185,0.77751184,1.1236709,0.84368217
336,-1.9298589,-1.7887027,-1.4818082,-1.3027647,1.1613244,1.0532962,1.1326925,1.1640964
337,-3.3987775,-3.1595979,-3.121058,-3.0729828,0.9681575,1.0388919,1.0250021,1.0513978
338,-1.5209727,-1.2478528,-1.1136544,-0.96000415,1.2356989,1.1543489,1.136605,1.1786662
339,-2.1639044,-1.8278818,-1.6808023,-1.3496289,0.99208343,1.1703267,0.89889765,1.1146444
340,-2.1610348,-1.8250859,-1.6589783,-1.4030881,1.3635746,1.0756118,1.5436192,1.1495786
341,-1.6458534,-1.4392349,-1.1840549,-1.0465614,1.5091974,1.0651382,0.95673394,1.1268294
342,-1.6407304,-1.5074788,-1.2578723,-1.1441643,1.1339179,1.2160163,1.1590083,1.1233172
343,-1.7894434,-1.5407218,-1.3745552,-1.0456191,1.130278,0.9395778,0.9372088,1.0019875
344,-2.3377812,-2.1158462,-1.8814236,-1.6067855,1.0171062,0.9016345,1.0460869,0.9670251
345,-2.5391958,-2.2418003,-2.0700505,-1.8454903,0.88710004,0.8936794,0.8876423,0.98383754
346,-2.0928185,-1.7882384,-1.4510742,-1.5700511,1.2351407,1.340158,1.9102845,1.3292869
347,-1.942959,-1.74412,-1.2906275,-1.3374424,0.9188162,0.8946219,1.3695142,1.3709236
348,-2.4959893,-2.0505645,-1.9528333,-1.8795475,1.1090698,2.2685812,1.6098518,1.0406379
349,-2.5322163,-2.371447,-2.112252,-1.7879024,0.91744673,0.88674366,0.8841135,0.8897178
350,-2.0479941,-1.8145843,-1.5299469,-1.32384,0.9726472,0.8974762,0.988513,0.921236
351,-2.2886138,-2.01839,-1.6999784,-1.5484135,1.1524469,1.0715388,0.98050034,1.052858
352,-1.8206813,-1.5022497,-1.2855792,-1.1028266,1.1185287,0.9343575,1.023774,1.0367478
353,-2.3926845,-2.1467505,-2.084059,-1.9574549,0.9283508,1.0391245,0.84563595,0.85021466
354,-1.908597,-1.544854,-1.3858906,-1.1500139,0.9172112,1.0678105,0.87723196,0.92685
355,-1.6092167,-1.388098,-1.2226001,-1.0372721,0.91921186,0.87876934,0.8888027,0.97310174
356,-2.0492883,-1.7932112,-1.5976913,-1.2607117,1.0267007,0.9629391,0.86835223,1.0050952
357,-1.8121681,-1.5996345,-1.4387194,-1.1343753,0.9523608,0.8109636,0.76944375,0.8396352
358,-2.0793025,-1.8276814,-1.5606042,-1.1833857,1.01004,1.0586913,0.9665015,0.9864806
359,-1.663674,-1.3595456,-1.2097957,-0.993641,0.8929231,0.95312065,0.85566914,0.8985592
360,-1.862142,-1.6148257,-1.5242783,-1.2517269,0.9107438,0.9547879,0.82574457,0.9497279
361,-1.4321917,-1.0198569,-0.8618703,-0.71648467,1.1720692,1.0956323,1.1836683,1.219446
362,-1.650563,-1.4101993,-1.1691875,-0.9197848,0.94870013,0.8772227,0.9042912,0.9506143
363,-1.6589315,-1.4241499,-1.3300931,-1.0700258,0.9817265,0.8954473,0.81976026,0.94861007
364,-1.6972722,-1.3763198,-1.2612911,-0.98542404,0.98352486,1.0448211,0.9648617,1.046831
365,-2.3790805,-2.081111,-1.9685371,-1.7281201,0.9517361,1.0359577,0.9945524,1.139323
366,-1.8933438,-1.4636662,-1.3356752,-1.1128556,0.8950194,1.0748377,0.88383615,0.870726
367,-2.0998263,-1.8249409,-1.6099532,-1.2376053,0.8907489,0.9003427,0.8888938,0.97696686
368,-2.072503,-1.7424322,-1.5651746,-1.3005812,0.8025777,0.89516395,0.8046134,0.85199416
369,-1.865514,-1.5471885,-1.3557281,-1.0618455,0.8270305,0.79019415,0.8287348,0.973517
370,-1.7396729,-1.4217863,-1.2044036,-0.9280348,0.8851642,0.94968086,0.96430546,0.95357186
371,-1.9344329,-1.6008039,-1.4630352,-1.2766799,0.9608404,0.77674896,0.81369823,0.870332
372,-2.2476988,-2.0563643,-1.8069983,-1.5658039,1.083594,0.990019,0.9916775,1.0004861
373,-2.1077342,-1.7234522,-1.5227523,-1.3324196,0.81735796,0.8508473,0.9743598,0.83841336
374,-1.9174579,-1.699233,-1.3829618,-1.0946506,0.932557,0.9469025,1.1349922,1.0938122
375,-1.9449787,-1.6942842,-1.457349,-1.1667886,0.9126051,0.8886845,0.8742516,1.0008271
376,-2.2241604,-1.9488424,-1.7467589,-1.6197187,0.7392564,0.7298982,0.75641084,0.77709055
377,-2.4032192,-2.2231128,-1.9932306,-1.805904,0.7217508,0.7133737,0.80871934,0.77798456
378,-1.4967182,-1.2383049,-1.0465828,-0.8051753,1.0951074,0.7434768,0.79642874,0.7471876
379,-2.3940072,-1.9543729,-1.8125702,-1.4633522,0.7727268,0.7685237,0.8117591,0.9227629
380,-1.6955158,-1.3485911,-1.1691782,-1.0180686,0.87291354,1.2416549,0.910939,0.7696757
381,-2.445093,-2.2229009,-2.072278,-1.7432749,0.9557252,0.6757974,0.6453379,0.76484597
382,-2.4058375,-2.3198345,-2.147572,-1.9587166,0.9874255,1.0577648,1.0888318,1.0064185
383,-2.025783,-1.5594904,-1.4494174,-1.2686335,0.6730779,0.82029486,0.65374786,0.6842694
